DBS0235996	1-2(80)	Green	3		spores	15-MAR-06		
DBS0235996	1-34(52-54)	Green	8		axenic	23-MAR-06	C-D-	
DBS0235535	1-33(29)	Red	3		spores	08-FEB-06		
DBS0235535	1-33(10-12)	Green	7		axenic	13-FEB-06	AX2 WN	
DBS0236485	13-14(3)	Pink	4		spores	21-SEP-05	372	
DBS0236485	6-30(7-9)	Pink	8		axenic	29-SEP-05	372	
DBS0235784	3-14(2)	Blue	3		spores	21-SEP-05	17-1	
DBS0235561	6-30(58-60)	Green	7		axenic	24-OCT-05	CAPbsr	order from Sato 7/19/07shows good growth on A.a but no growth in HL5 and HL5+B5
DBS0235561	6-30(65)	Yellow	3		spores	02-NOV-05	CAPbsr	
DBS0235531	6-30(66)	Red	3		spores	02-NOV-05	AX2-YM	
DBS0235531	3-13(67-69)	Green	8		axenic	24-MAR-08	AX2(YM)	
DBS0235915	6-30(52-54)	Blue	9		axenic	24-OCT-05	dng-null	
DBS0235915	6-30(33)	Blue	3		spores	02-NOV-05		
DBS0237083	6-29(69)	Red	3		spores	10-OCT-05		
DBS0237068	6-30(20)	Yellow	3		spores	10-OCT-05		
DBS0237066	6-30(19)	Pink	3		spores	10-OCT-05		
DBS0236255	6-29(68)	Blue	3		spores	10-OCT-05		
DBS0235534	6-28(47)	Green	2		spores	13-DEC-05		
DBS0235534	4-19(8)	White	3		spores	13-SEP-17	Submitted with  Yoko Yamada (Pauline Schaap)	
DBS0235534	2-8(46-48)	White	5		axenic	12-OCT-18	tube is clear, 3 tubes dated 10/31/2018, 2 in A	
DBS0235515	6-30(37-39)	Blue	6		axenic	11-OCT-05	HRM13  Ura- Bsr	
DBS0235882	1-2(51)	Blue	3		spores	28-SEP-06	s567	
DBS0235882	6-30(31)	Pink	3		spores	17-OCT-05	LP/2 with charcoal infusion with live A.a. is best combination for growth	
DBS0235727	6-29(67)	Green	2		spores	04-OCT-05		
DBS0235810	6-29(66)	White	3		spores	08-AUG-17		
DBS0235848	6-29(65)	Blue	3		spores	04-OCT-05		
DBS0235885	6-29(64)	Red	3		spores	04-OCT-05		
DBS0235452	6-26(35)	Yellow	3		spores	17-OCT-05	A.Subglobosum  Best growth on LP/2 with charcoal infusion with live A.a.	Consolidated from 10 to 4 vials on 4/9/08. Change position from box 30 to box 26
DBS0235452	6-28(35)	Yellow	3		cells	19-DEC-18		
DBS0235446	6-30(32)	Green	3		spores	17-OCT-05	A.anastomosans  Strain acquired 9/21/05	
DBS0235446	1-4(44)	Green	3		spores	13-NOV-06	S596	
DBS0235464	4-17(76-78)	Red	5		axenic	23-JAN-08	AK240(a)  6 blue vials stored on 11/18/05 were in freezer box3-1(55-61)	
DBS0235464	4-46(71)	Blue	3		cells	05-MAR-18		
DBS0235755	2-10(11)	Blue	3		spores	06-DEC-03	NC101.1	
DBS0236277	3-15(68)	Yellow	3		cells	09-APR-04	HM18 PCN  Consolidated from 10 to 4 vials on 3/25/2008.	blue straw
DBS0235522	4-17(65)	Yellow	2		spores	28-DEC-05	AX2(DB)	
DBS0235522	1-31(49-51)	Blue	6		axenic	13-JAN-06	AX2 DB  order from Hua 8.06.07 shows no growth in HL5 after 7days.	
DBS0236308	4-20(28-30)	Red	7		axenic	30-OCT-04	Tank A & B: in spots 28 and 30, Tank C: in 28, 30 - 31.	
DBS0235550	6-30(68)	Pink	3		spores	29-NOV-05		
DBS0235550	1-3(7-9)	Green	8		axenic	05-DEC-05		
DBS0236320	5-24(27)	Pink	3		spores	05-AUG-05		
DBS0236315	5-24(26)	Yellow	3		spores	05-AUG-05		
DBS0236316	6-27(63)	Red	3		spores	01-AUG-05		
DBS0236317	5-24(44)	Blue	3		spores	05-AUG-05		
DBS0236318	6-27(62)	Pink	3		spores	01-AUG-05		
DBS0236319	5-51(59)	Red	3		cells	15-OCT-11	new; other inventory is incorrect	
DBS0236433	3-12(25)	Red	3		spores	08-MAR-04	vials labeled 3/15/2004  Consolidated from 10 vials to 4 vials on 3/19/2008.	
DBS0236433	1-35(28-30)	Red	9		axenic	25-APR-06		
DBS0236796	6-29(40)	Blue	3		spores	22-AUG-05		
DBS0236796	6-29(37-39)	Red	10		axenic	24-AUG-05	PLdB-/B12	
DBS0236798	6-29(37-39)	Red	6		axenic	22-AUG-05	pLdB-/B12	20 days on an SM/5 mass plate will result in fruiting bodies.
DBS0235538	6-29(31-33)	Yellow	8		axenic	11-AUG-05	PLdBOE	
DBS0235538	5-24(45)	Green	3		spores	08-AUG-05	pldBox	
DBS0235698	6-29(59)	Yellow	3		spores	12-SEP-05		
DBS0235698	6-29(55-57)	Red	8		axenic	13-SEP-05	DH1CC	
DBS0235412	6-29(60)	Green	3		spores	12-SEP-05		
DBS0235412	6-29(49-51)	Pink	7		axenic	16-SEP-05		
DBS0235414	6-29(58)	Pink	3		spores	12-SEP-05		
DBS0235414	6-29(52-54)	Blue	9		axenic	12-SEP-05		
DBS0236399	2-6(75)	Yellow	3		spores	08-JUL-05		
DBS0236410	2-6(74)	Green	3		spores	08-JUL-05		
DBS0236413	5-21(8)	Pink	3		spores	08-JUL-05		
DBS0236404	4-20(8)	Yellow	3		spores	05-JUL-05		
DBS0236406	4-20(9)	Red	3		spores	05-JUL-05		
DBS0236405	4-16(44)	Yellow	3		spores	05-JUL-05		
DBS0236402	6-28(26)	Pink	3		spores	05-JUL-05		
DBS0236403	6-28(27)	Green	3		spores	05-JUL-05		
DBS0236407	4-16(43)	Blue	3		spores	05-JUL-05		
DBS0235965	1-33(31)	Blue	3		spores	13-FEB-06	Restored yellow inventory due to contamination.	
DBS0235965	6-30(34-36)	Green	9		axenic	11-OCT-05	FLAGVWK	
DBS0236074	6-30(43-45)	Red	6		axenic	13-OCT-05	GFPVWK	
DBS0236074	6-30(26)	Pink	3		spores	13-OCT-05		
DBS0237008	1-1(58-60)	Red	9		axenic	21-DEC-05	TL61	
DBS0237008	6-30(71)	Green	3		spores	06-DEC-05		
DBS0236991	6-30(72)	Blue	3		spores	06-DEC-05	TL177	
DBS0236991	3-15(28-30)	Pink	5		axenic	20-DEC-05	TL177	
DBS0236992	3-15(37-39)	Red	9		axenic	20-DEC-05	Moved 11/29/07.	
DBS0236992	6-30(69)	Red	3		spores	06-DEC-05		
DBS0236993	3-15(22-24)	Blue	8		axenic	20-DEC-05	TL181	
DBS0236993	6-30(70)	Pink	2		spores	06-DEC-05		
DBS0236189	1-31(1-3)	Green	7		axenic	03-JAN-06	HG1770	
DBS0236189	6-28(13)	Pink	3		spores	13-DEC-05	HG1770	
DBS0235632	1-31(43-45)	Blue	5		axenic	06-JAN-06	HG1772	
DBS0235632	6-30(81)	Red	3		spores	13-DEC-05		
DBS0236566	3-13(70-72)	Pink	5		axenic	02-APR-08	mLCE-(RC)  replenish ELC-  3 blue vials stored on 12/19/05 were put in freezer box 3-2(7-9).	
DBS0236566	4-49(29)	Green	2		spores	24-FEB-20		
DBS0236567	3-13(31-33)	Yellow	9		cells	18-JUL-16		
DBS0236567	6-31(44-45)	Green	4		axenic	26-MAY-16	one in Tanks B and A  slower - 6 days to see	
DBS0236567	5-21(49-51)	Yellow	8		axenic	22-FEB-18		
DBS0236916	4-17(66)	Green	3		spores	02-JAN-06	S13ARLE	
DBS0236916	5-21(61-63)	Yellow	8		axenic	19-DEC-05	S13 AaCC-	
DBS0236517	4-46(30-31)	Red	5		cells	31-JUL-09	NEW STOCK?	
DBS0236517	4-50(28-30)	Pink	7		axenic	15-AUG-11	replenish stocks	
DBS0236517	4-46(29)	Yellow	3		cells	02-MAR-18		
DBS0236517	1-31(58-60)	Blue	9		axenic	22-FEB-18		
DBS0236357	6-30(76)	Pink	3		spores	06-DEC-05		
DBS0236357	4-17(67-69)	Pink	6		axe	04-APR-06	IR1-bsr	last test 6/21/06
DBS0236351	6-30(73)	Blue	3		spores	06-DEC-05		
DBS0236351	1-33(4-6)	Blue	9		axenic	07-APR-06	IR3-bsr	
DBS0235799	1-1(54)	White	3		spores	22-JAN-18		
DBS0235803	5-24(39)	Blue	3		spores	21-DEC-05	WS583(DW)	on 3/26/08 repositioned from 5-24(48) to 5-24(39).
DBS0235797	2-6(72)	Green	2		spores	21-DEC-05	The vials are labeled WS262.	
DBS0235763	1-3(69)	Red	3		spores	21-DEC-05	NC4 Raper	
DBS0235785	1-1(53)	Yellow	2		spores	21-DEC-05		
DBS0235785	5-22(27)	Blue	3		spores	12-MAR-18		
DBS0235771	1-32(45)	Blue	3		spores	30-JAN-06		
DBS0235772	1-32(46)	Red	3		spores	30-JAN-06		
DBS0235773	1-32(50)	Yellow	3		spores	30-JAN-06		
DBS0235774	1-32(49)	Green	3		spores	30-JAN-06		
DBS0235860	1-33(49)	Yellow	3		spores	27-FEB-06	Restored due to white bacterial contamination.  Previous inventory yellow stored 1/20/06	
DBS0235871	1-32(11)	Green	3		spores	20-JAN-06		
DBS0235873	1-32(12)	Red	3		spores	20-JAN-06		
DBS0235874	1-32(13)	Pink	3		spores	20-JAN-06		
DBS0235875	1-32(14)	Blue	3		spores	20-JAN-06		
DBS0235876	1-32(15)	Red	3		spores	20-JAN-06		
DBS0235877	1-32(16)	Yellow	3		spores	24-JAN-06		
DBS0235878	1-32(17)	Green	3		spores	24-JAN-06		
DBS0235879	1-32(18)	Pink	3		spores	24-JAN-06		
DBS0235861	1-32(19)	Red	3		spores	24-JAN-06		
DBS0235862	1-32(20)	Blue	3		spores	24-JAN-06		
DBS0235863	1-32(21)	Pink	3		spores	24-JAN-06		
DBS0235864	1-32(52)	Yellow	3		spores	27-JAN-06		
DBS0235868	1-32(56)	Pink	3		spores	27-JAN-06		
DBS0235869	1-32(57)	Yellow	3		spores	27-JAN-06		
DBS0235870	1-32(47)	Green	3		spores	30-JAN-06		
DBS0235872	1-32(48)	Pink	3		spores	30-JAN-06		
DBS0236572	2-7(62)	Pink	3		cells	20-APR-07	VT by Jakob on 5/30/07, grow on SM/5 plate and later streaked out on hygro plate, strive.	hygroR
DBS0236572	1-5(67-69)	Yellow	7		axe	07-MAY-07	mybE-(J.W.)	hygroR
DBS0236572	2-7(76)	Blue	3		spores	10-MAY-07	hygroR	
DBS0235600	1-34(63)	Pink	3		spores	11-APR-06		
DBS0235600	2-36(10-12)	Yellow	5		axenic	15-MAY-06	Labeled CII-(C)  5 petri dishes labeled C tested 2 times, all grow on Aa but very slow axe.  Old axenic stock in 2-36(13-15) (red), stored by JF on 5/16/06, VT 7/11/07 shows no growth and was discarded on 12/7/07.	Order from R.M. on 6/17/07 shows the strain does not grow in HL5 but grows on Aa plate. Retested on 7/5/07: grows on Aa and very slow in HL5 (11 days 50% confluent).
DBS0235600	2-36(13)	Red	2		axenic (cells)	16-MAY-06	Stored as CII-(A,B): 4 petridishes A and 4 petridishes B	On 12/7/07 consolidated from 10 to 4 vials. Did not grow axenic and therefore use it as cells.
DBS0235600	5-51(58)	Green	3		cells	10-OCT-11	new	
DBS0236182	1-35(16-18)	Pink	6		axenic	24-APR-06	HG1671	
DBS0236181	1-33(64-66)	Green	3		axenic	30-OCT-07	neoR  replenished stocks	
DBS0236181	1-33(34)	Yellow	2		spores	11-APR-06	HG1668	
DBS0237047	1-5(44)	Blue	3		cells	17-MAR-06	consolidated from 10 vials to 4 on 5/1/08; change position from 1-34(28-30)to 1-5(44)	
DBS0236191	1-34(31-33)	Red	3		axenic	18-MAR-06		
DBS0236192	1-35(10-12)	Blue	6		axenic	20-APR-06	Storage date incorrect on vials as 4/17/06	
DBS0236409	1-34(69)	Pink	3		spores	12-APR-06		
DBS0236166	1-34(58-60)	Blue	8		axenic	22-MAR-06	HG1132  Was stored again on 4/19/06 [green vials; 1-35(1-3)]. Discarded on 1/23/07.	
DBS0236166	4-17(27)	Pink	2		spores	27-MAR-06	HG1132	
DBS0236855	1-4(49)	Green	2		spores	17-OCT-08		
DBS0236855	1-5(73-75)	Green	9		axe	17-OCT-08		
DBS0236173	1-34(64)	Blue	3		spores	11-APR-06		
DBS0236173	1-35(34-36)	White	9		axenic	20-FEB-18		
DBS0236174	1-35(13-15)	Blue	9		cells	15-JUN-16		
DBS0236176	1-33(32)	Red	2		spores	11-APR-06	HG1662	
DBS0236176	4-17(79-81)	Green	3		axe	07-APR-06	HG1662  vials stored 4/3/06 by SM were discarded.	
DBS0236183	1-35(26)	Blue	3		spores	21-APR-06		neoR
DBS0236183	1-35(49-51)	Yellow	8		axenic	01-MAY-06	neoR	neoR, slow on k.a plate and 20days reach confluence in G5
DBS0236065	1-34(73-75)	Green	6		axenic	17-APR-06	GFPArp3	
DBS0236065	1-35(25)	Pink	2		spores	21-APR-06		
DBS0236597	2-40(19-21)	Green	6		axenic	01-OCT-07	SB12  Bsr	
DBS0236599	1-1(39)	Pink	3		spores	17-DEC-07	SB14(s)	small sorocarps.  SB14(s)  4 blue stored on 10/12/7 are thrown away because of contamination.  4 yellow vials stored on 12/3/07 were threw away because of bad spores and duplicate.
DBS0236599	2-40(16-18)	Yellow	8		axenic	01-OCT-07	SB14  Bsr	
DBS0236386	4-47(43)	Red	3		cells	10-APR-11	labeled JS2 - 2nd storage from original stock	
DBS0236386	4-47(24)	Pink	3		cells	23-MAR-11	mlkA- on cap; 1st storage	
DBS0235513	1-3(16-18)	Yellow	9		axenic	08-DEC-05	Labeled ARKO-A	
DBS0235513	6-30(75)	Red	3		spores	06-DEC-05		
DBS0235899	2-36(22-24)	Yellow	7		axenic	26-MAY-06	dimAB-	
DBS0236699	1-5(28)	White	3		cells	03-FEB-03	lvsB-  about 90 ml HL5 with blasticidin (5 ug/ml) at 5x10(6)/ml	consolidated from 10 vials to 4 on 5/1/08; change position from 1-2(13-15) to 1-5(28).    permission of Arturo De Lozanne
DBS0235543	2-36(1-3)	Red	3		axenic	16-MAY-06	AX3-RI	
DBS0235543	5-22(65)	Pink	2		spores	29-JUN-06	AX3-RI	
DBS0236009	2-37(63)	Blue	3		cells	20-JUL-07	Labeled as RasgefB- (cells).  4 red vials stored 5/26/06 were discarded on 4/9/8 because VT shows no growth.	Cells stored 6/22/07 (4 green vials) discarded 12/12/07.
DBS0236009	2-38(4)	Yellow	3		spores	24-JUL-07	Vials labeled RasgefB-(spores). Discard blue vials from 6/25/07 on 12/7/07.	Cells stored 6/22/07 (4 green vials) discarded 12/12/07.
DBS0236868	5-21(79-81)	Blue	9		axenic	16-MAY-06	RasgefC  Bsr	
DBS0236868	5-22(62)	Yellow	2		spores	29-JUN-06	RasgefC	
DBS0236869	5-23(58-60)	Pink	8		axenic	16-MAY-06	RasgefD	
DBS0236869	5-22(63)	Green	3		spores	29-JUN-06	RasgefD	
DBS0236870	2-36(7-9)	Green	8		axenic	16-MAY-06	confluent in medium  poor aggregates in plate	
DBS0236870	5-21(44)	Red	3		spores	29-JUN-06	rasgefE	
DBS0236871	5-21(67-69)	Red	9		axenic	16-MAY-06	RasgefL  grow in blast	
DBS0236871	5-22(66)	Blue	3		spores	29-JUN-06	very few sorocarps on SM, some on SM/5	rasgefL
DBS0236011	5-22(52-54)	Red	7		axenic	29-JUN-06	RasgefG	
DBS0236011	5-22(64)	Yellow	3		spores	29-JUN-06	rasgefG	
DBS0236601	5-22(55)	Red	2		spores	29-JUN-06		
DBS0236601	5-21(28-30)	Yellow	7		axenic	12-MAY-06	not Ura auxotroph	
DBS0236519	5-21(40-42)	Green	5		axenic	15-MAY-06	V1G9	
DBS0236519	5-22(58)	Green	3		spores	29-MAY-06	V1G9	
DBS0236521	1-35(70-72)	Green	7		axenic	11-MAY-06	B1B11	
DBS0236521	5-22(56)	Green	3		spores	29-JUN-06	B1B11	
DBS0236522	5-21(31-33)	Blue	9		axenic	12-MAY-06	in blast	
DBS0236522	5-22(61)	Pink	2		spores	29-JUN-06	little fruiting on SM	
DBS0236523	1-35(67-69)	Blue	9		axenic	11-MAY-06	D1F3	
DBS0236523	5-22(59)	Pink	3		spores	29-JUN-06	D1F3	
DBS0236524	1-35(61-63)	Pink	9		axenic	11-MAY-06	E2B9	
DBS0236524	5-22(57)	Pink	3		spores	29-JUN-06	E2B9	
DBS0236525	1-35(64-66)	Red	9		axenic	11-MAY-06	F2E8	
DBS0236525	5-22(60)	Green	2		spores	29-JUN-06	F2E8  no fruiting on SM; looks great on SM/5	
DBS0236845	1-35(80)	Red	3		spores	01-MAY-06	453 on tube	
DBS0236847	1-35(79)	Blue	3		spores	12-MAY-06	grow with neoR	
DBS0236846	1-35(76)	Yellow	3		spores	12-MAY-06		
DBS0236848	1-35(75)	Pink	3		spores	12-APR-06	562 on tube	
DBS0235408	5-23(78)	Blue	2		spores	29-JUN-06	tub-gfp	neoR
DBS0235408	2-6(67-69)	Blue	8		axe	19-AUG-08		
DBS0236282	3-41(79)	Blue	3		spores	28-JAN-08	HM2191(s)	
DBS0235614	1-34(79-81)	Red	7		axenic	17-APR-06	vials labeled coaA-  bsR	
DBS0235614	1-35(4-6)	Red	9		axenic	19-APR-06	vials labeled coaA-KO	
DBS0235614	3-42(62)	Pink	3		spores	30-JUL-19		
DBS0235667	5-53(42)	Green	2		cells	21-DEC-20		
DBS0236157	1-34(66)	Red	3		spores	12-APR-06		
DBS0236157	1-4(55-57)	Yellow	9		axenic	11-NOV-06	Blue vials stored 3/28/06 were contaminated, and discarded 2/15/07.	
DBS0236559	4-47(9)	Pink	3		cells	01-NOV-10		
DBS0236034	3-11(52)	Blue	3		spores	12-JUN-08	232143	
DBS0236035	3-11(36)	Pink	3		spores	10-JUN-08	232144	
DBS0236036	3-11(43)	Red	3		spores	11-JUN-08	232146	
DBS0236037	3-11(56)	Yellow	3		spores	12-JUN-08	232147	
DBS0236041	3-11(45)	Green	3		spores	11-JUN-08	232151	
DBS0236042	3-11(50)	Blue	3		spores	11-JUN-08	232152	
DBS0236043	3-11(51)	Pink	3		spores	11-JUN-08	232153	
DBS0236044	3-11(46)	Blue	3		spores	11-JUN-08	232154	
DBS0236045	3-11(49)	Pink	3		spores	11-JUN-08	232155	
DBS0236046	2-6(59)	Pink	3		spores	01-AUG-08		4 red vials stored on 7/7/08 were discarded 8/7/08 due to contamination
DBS0235613	3-11(42)	Yellow	3		spores	10-JUN-08	229859	
DBS0235429	1-1(3)	Red	3		cells	02-NOV-16		
DBS0235751	6-27(60)	Blue	3		spores	07-JUN-05		Obtained as silicagel from Steve Alexander on 5/20/05.
DBS0235751	2-8(23)	Red	3		spores	02-JAN-06		From silicagel received from Dennis Welker on 12/9/05.
DBS0235540	1-5(17)	Blue	3		spores	01-AUG-06		
DBS0235540	5-22(40-42)	Green	4		axe	15-JUN-06	#9 AX3-cw	
DBS0237043	5-22(74)	Yellow	2		spores	25-JUL-06		
DBS0237043	5-23(28-30)	Red	6		axe	02-SEP-06		
DBS0236435	2-40(58-60)	Blue	9		axenic	09-OCT-07	IR48	
DBS0236435	2-39(66)	Green	3		spores	26-NOV-07	IR48(s)  4 pink stored 10/9/07 were thrown away because of mold	
DBS0236923	2-39(61)	Yellow	3		spores	09-OCT-07	SB16(s)	
DBS0236923	1-1(73-75)	Blue	9		axenic	13-DEC-07	SB16(R.I.)	Pink vials stored 10/26/7 are discarded on 12/10/7.
DBS0236923	1-1(37)	Pink	3		spores	12-DEC-07	SB16(s)  stored twice by accident	
DBS0236004	4-17(28)	Red	2		spores	27-MAR-06	L8	
DBS0236004	4-17(52-54)	Pink	5		axenic	29-MAR-06	L8	
DBS0235664	5-54(54)	White	3		cells	06-MAY-21	clear	
DBS0235673	5-54(55)	White	3		cells	06-MAY-21	clear	
DBS0236704	2-7(65)	Blue	3		spores	24-APR-07	osbpA-  transfer to OT 4.25.07	
DBS0236704	2-36(70-72)	Blue	7		axenic	04-JUN-07		6.8.07:plate+HL5(8days to 80%confluent)  7/5/07: grow well in HL5(5days confluent), grow very well in A.a plate
DBS0236600	2-40(66)	Yellow	3		spores	12-OCT-07	SB18(s)	
DBS0236600	3-41(13-15)	Blue	8		axenic	03-DEC-07	SB18(a)  9 green vials stored 10/23/7 were thrown away because of mold contamination	1st VT show ok on A.a plate and in B5. 2nd VT (12/19/07) from A tank show clean on A.a plate. but no growth in B5.
DBS0236780	2-40(67)	Pink	3		spores	12-OCT-07	SB3(s)	not good spores and   not many. aggs
DBS0236780	2-40(13-15)	Yellow	6		axenic	29-OCT-07	SB3(a)  9 red stored 10/1/7 were thrown away because of contamination	
DBS0236781	2-40(22-24)	Blue	8		axenic	01-OCT-07	SB7  Bsr	
DBS0236781	2-40(53)	Blue	3		spores	03-DEC-07	SB7(s)  4 green stored on 10/9/7 were thrown away because of mold.	
DBS0236926	2-40(55-57)	Red	7		axenic	03-DEC-07	4 yellow vials stored on 12/16/087 were thrown away. IR46(a)  9 yellow stored on 10/9/07 were thrown away because of mold contamination in HL5	
DBS0236926	2-39(57)	Pink	3		spores	03-DEC-07	4 yellow vials stored on 12/17/07 were thrown away on 6/18/08 because of duplicate.  IR46(s).  4 blue vials stored on 10/9/7 are thrown away because of mold.	
DBS0235701	1-34(1-3)	Red	9		axenic	14-MAR-06	DH1 DR	
DBS0235701	1-33(52)	Pink	3		spore	10-MAR-06		
DBS0236379	4-19(29)	Red	3		cells	02-AUG-18		
DBS0236379	1-33(67-69)	Yellow	9		cells	11-JUL-16		
DBS0236379	4-19(70-72)	Yellow	9		axenic	22-AUG-18		
DBS0236380	1-32(34-36)	Blue	6		axenic	06-FEB-06		
DBS0236928	2-7(31-33)	Green	7		axe	17-APR-07	labeled set1-KO  May3rd VTtest from OT shows very slow growth in HL5+B. But May14th test from AT shows good growth in HL5+B	axe and bsR
DBS0236928	2-7(75)	Pink	3		spores	02-MAY-07	set1-ko	
DBS0235546	2-36(4-6)	Yellow	3		axenic	16-MAY-06		
DBS0235546	1-32(10)	Blue	2		spores	15-MAY-06	some molds among colonies and bacterial lawn(plate contamination)	
DBS0236165	1-34(48)	Yellow	3		spores	22-MAR-06		
DBS0236165	3-41(37-39)	Red	9		axenic	09-NOV-07	HG1130(a)  Stocks stored on 4/9/07  and 8/29/07 by zl were discarded because of contamination. Blue axe stocks stored on 5/22/06 were discarded because of poor growth in HL5	
DBS0236170	1-34(65)	Green	3		spores	11-APR-06		
DBS0236170	1-35(31-33)	Yellow	9		axenic	21-APR-06	HG1555	
DBS0236187	1-34(19-21)	Red	7		axenic	14-MAR-06	HG1764	
DBS0236187	1-34(22)	Green	3		spores	17-MAR-06		
DBS0236178	1-34(13-15)	Blue	5		axenic	14-MAR-06	HG1664	
DBS0236178	1-34(23)	Pink	4		spores	17-MAR-06		
DBS0236180	1-34(76-78)	Pink	7		axenic	17-APR-06	HG1666, 2 in A	
DBS0236180	1-35(21)	Pink	2		spores	04-MAY-06	hg1666, in Tank A and Tank C	
DBS0235598	5-22(75)	Pink	4		cells	04-JUL-06	4 blue vials stored on 4/20/08 were thrown away on 6/18/08 due to no growth.  2 SM plates clearing with some aggregation. Wash cells with HL5. 1/4 used for storage.	CI- or C1-  slow growth on Ka plate from R.M.s order on 6-17-07
DBS0235598	4-47(4)	Green	3		cells	07-SEP-10	NEW VIABLE STOCK - DO NOT USE PREVIOUS STOCKS!	
DBS0235598	4-47(12)	Blue	3		cells	01-NOV-10	newer cleaner? stock	
DBS0235598	6-26(42)	Red	2		axenic	18-APR-19	in tank A and tank C	
DBS0235598	6-30(50-51)	White	6		axenic	13-FEB-19		
DBS0235599	2-37(57)	Green	3		cells	09-JUL-07	Labeled CI-/CII-.  Restored because yellow vials from 7/9/06 are dead.	7/13/07 VT: ok growth on SM/5, no growth on SM/5+G418. Streak out from Aa plate onto Ka and see growth.
DBS0235599	5-51(61)	Red	3		cells	16-NOV-11	new	
DBS0235838	5-22(73)	Pink	3		spores	30-JUN-06	s336	
DBS0236106	2-6(17)	Green	3		cells	04-AUG-03	galpha7-  Consolidated from 10 to 4 vials on 12/11/07.	Also called Galpha7-
DBS0236107	2-6(16)	Yellow	3		spores	04-AUG-03	Galpha8-  Consolidated from 10 to 4 vials on 12/11/07.	Also called Galpha8-
DBS0236785	6-26(37-39)	Yellow	7		axenic	20-NOV-18	2 tubes from 10/19/2018	
DBS0236785	5-24(14)	Pink	3		cells	09-NOV-18		
DBS0235570	2-38(61-63)	Yellow	5		axenic	05-AUG-07	**KO8-5/CarB- strain is not supposed to be neoR but grows very slow in HL5+G5. Retested 1/9/08 for order: good growth in HL5 (jf).	Does not make good spores (VT cleared 80% of the plate and only have few spores) and thus only store as axe.
DBS0236114	2-7(59)	Red	3		cells	20-APR-07	transfer to OT 4.25.07  1st test done May2 from OT shows no growth. second VT test from  AT on May 14th shows good growth	
DBS0236114	2-36(37-39)	Green	2		axenic	07-MAY-07	gskA-(J.W.)	bsR
DBS0236114	4-46(62-64)	Red	3		axenic	22-JUL-10		
DBS0236919	5-23(42)	Pink	3		spores	01-NOV-08	Sparse fr. bodies; agar surface looks funny.	
DBS0236013	1-1(23)	Green	3		spores	20-FEB-07	AX3-K	
DBS0236862	1-2(13-15)	Green	9		cells	15-JUN-16		
DBS0236863	2-10(67-69)	Blue	3		axe	31-OCT-08	Did not grow in shaking culture.	
DBS0236863	4-46(52)	Red	1		cells	29-JUN-10		
DBS0236863	5-24(57)	White	3		spores	12-SEP-18	tube is clear; in eLabInv	
DBS0236863	4-19(67-68)	Blue	6		axenic	07-SEP-18	in eLabInv	
DBS0236858	1-2(25-27)	Blue	9		cells	09-JUN-16		
DBS0236814	1-1(35)	Green	3		spores	05-OCT-06	strain S209 (frozen spores)	
DBS0236814	1-1(47)	Pink	3		spores	05-OCT-06	strain recovered from lyophilized spores  s209	
DBS0235841	4-17(56)	Blue	2		spores	15-JUL-06	s337	
DBS0235853	4-17(58)	Green	2		spores	15-JUL-06	S338	
DBS0235857	4-17(59)	Red	2		spores	15-JUL-06	S342	
DBS0235811	1-3(59)	Yellow	3		spores	13-OCT-06	s350 D.fascic.	
DBS0235858	4-17(60)	Blue	2		frozen spores	31-JUL-06	s477	
DBS0236804	1-3(50)	Red	3		frozen spores	22-SEP-06	s484	
DBS0236800	1-2(50)	Red	3		spores	28-SEP-06	s486	
DBS0235836	1-2(61)	Red	3		spores	25-SEP-06	s325	
DBS0235812	1-1(36)	Blue	3		spores	05-OCT-06	s326	
DBS0235735	1-4(36)	Yellow	3		spores	24-OCT-06	S533	
DBS0235735	1-1(44)	Pink	3		spores	05-OCT-06	S327	
DBS0235888	1-4(43)	Pink	3		spores	09-NOV-06	s328	
DBS0235809	1-1(43)	Yellow	3		spores	05-OCT-06	s329	
DBS0235742	2-37(59)	Green	3		spores	16-JUL-07	D.crassicaule. Discard vials from 1/15/07 (pink) on 12/7/07.	
DBS0235741	1-1(14)	Yellow	3		spores	22-JAN-07	D. coeruleo-stipes;  clusters of sorocarps. Stored as D. s-c	Other stock from 1/22/07 (blue vials) discarded because of contamination.
DBS0235741	2-38(5)	Yellow	3		spores	24-JUL-07	Vials labeled as D. coeruleo-stipes s351	
DBS0235840	1-4(32)	Blue	3		spores	24-SEP-06	s352	
DBS0235886	1-3(58)	Pink	3		spores	13-OCT-06	s353 D.ros.	
DBS0235724	1-3(64)	Red	3		spores	13-OCT-06	s358 P.asym	
DBS0235729	1-3(74)	Red	3		spores	18-OCT-06	s362 D.aur.	
DBS0235729	1-3(65)	Yellow	3		spores	16-OCT-06	s362 D.aur.	
DBS0235891	3-11(15)	Green	3		spores	28-MAY-08	dcsA-(LB)  7 pink vials(axe) stored on 2/16/05 were thrown away on 6/18/08 due to poor growth.  Stored by SM. Vials labeled DG1128LB	
DBS0235819	1-1(51)	Green	3		spores	28-SEP-06	s370	
DBS0235889	1-3(66)	Blue	3		spores	13-OCT-06	s371 D.sphaeroc	
DBS0235850	1-2(63)	Green	3		spores	25-SEP-06	D.muc.stol	
DBS0235850	1-3(71)	Red	3		spores	13-OCT-06	FO11-1 D.muc.  s372	
