DBS0252703	mutagenesis method	Homologous Recombination
DBS0252703	mutant type	endogenous insertion
DBS0252703	synonym	pi3k1/2/3
DBS0252710	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252710	mutant type	endogenous insertion
DBS0252710	synonym	DDB0186560
DBS0238825	mutagenesis method	Homologous Recombination
DBS0238825	mutant type	endogenous deletion
DBS0238825	synonym	gxcDD-
DBS0238849	mutagenesis method	Homologous Recombination
DBS0238849	mutant type	endogenous deletion
DBS0238849	synonym	npcA-
DBS0252565	mutant type	endogenous substitution
DBS0252565	synonym	sec1Ats1
DBS0252565	synonym	sec1A1
DBS0252565	synonym	HM1163
DBS0252637	mutagenesis method	Homologous Recombination
DBS0252637	mutant type	endogenous deletion
DBS0252637	synonym	DAip1-
DBS0252652	mutagenesis method	Homologous Recombination
DBS0252652	mutant type	endogenous deletion
DBS0252652	synonym	PI3K1-5-
DBS0252652	synonym	pikA2-/pikB2-/pikC2-/pikF1-/pikG2-
DBS0252653	mutagenesis method	Homologous Recombination
DBS0252653	mutant type	endogenous insertion
DBS0252653	synonym	pikA2-/pikB2-/pikC2-/pikF2-/pikG2-/pikH1-
DBS0252712	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252712	mutant type	exogenous mutation
DBS0252712	synonym	DDB_G0273271
DBS0252712	synonym	DDB_G0273325
DBS0252712	synonym	DDB0203021
DBS0252712	synonym	DDB0217110
DBS0252715	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252715	mutant type	endogenous insertion
DBS0252715	synonym	LAS31
DBS0252715	synonym	DDB0235158
DBS0252715	synonym	DDB0204875
DBS0252717	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252717	mutant type	endogenous insertion
DBS0252717	synonym	LAS70
DBS0252717	synonym	DDB0220010
DBS0252721	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252721	mutant type	endogenous insertion
DBS0252721	synonym	DDB0186291
DBS0252721	synonym	DDB_G0284973
DBS0252721	synonym	DDB0231987
DBS0252723	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252723	mutant type	endogenous insertion
DBS0252723	synonym	LAS53
DBS0252723	synonym	DDB0216431
DBS0252733	mutagenesis method	Random Insertion
DBS0252733	mutant type	exogenous substitution
DBS0252733	synonym	I104W
DBS0252735	mutagenesis method	Random Insertion
DBS0252735	mutant type	exogenous substitution
DBS0252735	synonym	I104T
DBS0252744	mutagenesis method	Random Insertion
DBS0252744	mutant type	exogenous substitution
DBS0252744	synonym	I104E
DBS0252747	mutagenesis method	Random Insertion
DBS0252747	mutant type	exogenous substitution
DBS0252747	synonym	I104H
DBS0252748	mutagenesis method	Random Insertion
DBS0252748	mutant type	exogenous substitution
DBS0252748	synonym	I104Y
DBS0252818	mutagenesis method	Homologous Recombination
DBS0252818	mutant type	endogenous mutation
DBS0252818	synonym	hssA-
DBS0252821	mutagenesis method	Extrachromosomal
DBS0252821	mutant type	exogenous mutation
DBS0252821	synonym	[OE]hssA
DBS0252825	mutagenesis method	Extrachromosomal
DBS0252825	mutant type	exogenous insertion
DBS0252826	mutagenesis method	Extrachromosomal
DBS0252826	mutant type	exogenous insertion
DBS0252826	synonym	dstA-/GFP:dstA(237-707):ORF+/[act15]:
DBS0252854	mutagenesis method	Haploid Segregant
DBS0252874	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0252874	synonym	gammaS20
DBS0252874	synonym	gammaS-20
DBS0252874	synonym	&gamma;S-20
DBS0238735	mutagenesis method	Random Insertion
DBS0238735	mutant type	exogenous insertion
DBS0238735	synonym	AMPK&alpha;T overexpressor
DBS0238747	mutagenesis method	Spontaneous
DBS0238747	mutant type	endogenous mutation
DBS0238747	synonym	AX-2
DBS0238747	synonym	AX2-DB
DBS0238748	mutagenesis method	Antisense
DBS0238748	mutant type	exogenous mutation
DBS0238748	synonym	AMPK&alpha; antisense
DBS0238748	synonym	snfA-AS
DBS0238790	synonym	844
DBS0238790	synonym	OH-538
DBS0238790	synonym	OH 538
DBS0238791	synonym	843
DBS0238791	synonym	OH 595
DBS0238791	synonym	OH-595
DBS0238795	synonym	841
DBS0238796	synonym	826
DBS0238800	synonym	836
DBS0238800	synonym	KI2A
DBS0238800	synonym	Landolt #2377
DBS0238804	synonym	846
DBS0238805	synonym	847
DBS0252701	mutagenesis method	Extrachromosomal
DBS0252701	mutant type	exogenous mutation
DBS0252701	synonym	icmA-ICMTrescue
DBS0252702	mutagenesis method	Random Insertion
DBS0252702	mutant type	exogenous insertion
DBS0252711	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252711	mutant type	exogenous mutation
DBS0252711	synonym	LAS106
DBS0252711	synonym	DDB0238066
DBS0252716	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252716	mutant type	endogenous insertion
DBS0252716	synonym	LAS32
DBS0252716	synonym	DDB0201649
DBS0252718	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252718	mutant type	endogenous insertion
DBS0252718	synonym	DDB0238000
DBS0252718	synonym	LAS34
DBS0252722	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252722	mutant type	endogenous insertion
DBS0252722	synonym	LAS54
DBS0252722	synonym	DDB0206498
DBS0252736	mutagenesis method	Random Insertion
DBS0252736	mutant type	exogenous substitution
DBS0252736	synonym	I104V
DBS0252737	mutagenesis method	Random Insertion
DBS0252737	mutant type	exogenous substitution
DBS0252737	synonym	I104A
DBS0252739	mutagenesis method	Random Insertion
DBS0252739	mutant type	exogenous substitution
DBS0252739	synonym	I104L
DBS0252742	mutagenesis method	Random Insertion
DBS0252742	mutant type	exogenous substitution
DBS0252742	synonym	I104M
DBS0252743	mutagenesis method	Random Insertion
DBS0252743	mutant type	exogenous substitution
DBS0252743	synonym	I104S
DBS0252749	mutagenesis method	Random Insertion
DBS0252749	mutant type	exogenous substitution
DBS0252749	synonym	I104K
DBS0252750	mutagenesis method	Random Insertion
DBS0252750	mutant type	exogenous substitution
DBS0252750	synonym	I104R
DBS0252816	mutagenesis method	Extrachromosomal
DBS0252816	mutant type	exogenous insertion
DBS0252816	synonym	pLD1-NK20(full)
DBS0252820	mutagenesis method	Extrachromosomal
DBS0252820	mutant type	exogenous mutation
DBS0252820	synonym	[RNAi]hssA
DBS0252819	mutagenesis method	Antisense
DBS0252819	mutant type	exogenous mutation
DBS0252819	synonym	[AS]hssA
DBS0238666	mutagenesis method	Homologous Recombination
DBS0238666	mutant type	endogenous insertion
DBS0238666	synonym	HSPC300-
DBS0238667	mutagenesis method	Homologous Recombination
DBS0238667	mutant type	endogenous insertion
DBS0238667	synonym	HSPC300-
DBS0238668	mutagenesis method	Homologous Recombination
DBS0238668	mutant type	endogenous insertion
DBS0238668	synonym	SCAR-/HSPC300-
DBS0238686	mutagenesis method	Homologous Recombination
DBS0238686	mutant type	endogenous deletion with insertion
DBS0238686	synonym	GRASP null
DBS0238682	mutagenesis method	Homologous Recombination
DBS0238682	mutant type	endogenous insertion
DBS0238682	synonym	pldB-
DBS0238683	mutagenesis method	Homologous Recombination
DBS0238683	mutant type	endogenous insertion
DBS0238683	synonym	pldC-
DBS0238720	mutagenesis method	Homologous Recombination
DBS0238720	mutant type	endogenous insertion
DBS0238720	synonym	krsA-/KAX3
DBS0238725	mutagenesis method	Extrachromosomal
DBS0238725	mutant type	exogenous mutation
DBS0238725	synonym	&Delta;C
DBS0238726	mutagenesis method	Extrachromosomal
DBS0238726	mutant type	exogenous mutation
DBS0238726	synonym	&Delta;NS
DBS0238833	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0238834	mutagenesis method	Ultraviolet Light
DBS0252578	mutagenesis method	Homologous Recombination
DBS0252578	mutant type	endogenous mutation
DBS0252578	synonym	aca-
DBS0252631	mutagenesis method	Homologous Recombination
DBS0252631	mutant type	endogenous deletion
DBS0252631	synonym	atg1-3
DBS0252631	synonym	HMX44A.atg1-3
DBS0252638	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252638	mutant type	endogenous insertion
DBS0252638	synonym	LAS3
DBS0252638	synonym	DDB0237670
DBS0252639	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252639	mutant type	endogenous insertion
DBS0252639	synonym	DDB0219502
DBS0252639	synonym	DDB_G0289975
DBS0252640	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252640	mutant type	endogenous insertion
DBS0252640	synonym	LAS5
DBS0252641	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252641	mutant type	endogenous insertion
DBS0252641	synonym	LAS7
DBS0252641	synonym	DDB0266506
DBS0252642	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252642	mutant type	endogenous insertion
DBS0252644	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252644	mutant type	endogenous insertion
DBS0252644	synonym	rab7B
DBS0252644	synonym	DDB0229399
DBS0252645	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252645	mutant type	endogenous insertion
DBS0252645	synonym	DDB0235218
DBS0252645	synonym	LAS19
DBS0252647	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252647	mutant type	endogenous insertion
DBS0252647	synonym	LAS43
DBS0252647	synonym	DDB0167632
DBS0238700	synonym	CK-8
DBS0238700	synonym	Hagiwara 226
DBS0238700	synonym	CK8(L)
DBS0238700	synonym	CK8
DBS0238701	synonym	CK-9
DBS0238721	mutagenesis method	Extrachromosomal
DBS0238721	mutant type	exogenous mutation
DBS0238721	synonym	krsA-/krsA-full
DBS0238722	mutagenesis method	Extrachromosomal
DBS0238722	mutant type	exogenous mutation
DBS0238722	synonym	K49R
DBS0238723	mutagenesis method	Extrachromosomal
DBS0238723	mutant type	exogenous mutation
DBS0238723	synonym	T173A
DBS0238724	mutagenesis method	Extrachromosomal
DBS0238724	mutant type	exogenous mutation
DBS0238724	synonym	&Delta;kinase
DBS0238734	mutagenesis method	Antisense
DBS0238734	mutant type	exogenous mutation
DBS0238749	mutagenesis method	Antisense
DBS0238749	mutant type	exogenous mutation
DBS0238749	synonym	hspA/snfA double AS
DBS0238693	mutagenesis method	Homologous Recombination
DBS0238693	mutant type	endogenous insertion
DBS0238852	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0252577	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252577	mutant type	endogenous insertion
DBS0252577	synonym	aca-
DBS0252577	synonym	acaA-(r)
DBS0252697	mutagenesis method	Homologous Recombination
DBS0252697	mutant type	endogenous mutation
DBS0252697	synonym	aimless1
DBS0252732	mutagenesis method	Random Insertion
DBS0252732	mutant type	exogenous substitution
DBS0252732	synonym	I104C
DBS0252734	mutagenesis method	Random Insertion
DBS0252734	mutant type	exogenous substitution
DBS0252734	synonym	I104P
DBS0252738	mutagenesis method	Random Insertion
DBS0252738	mutant type	exogenous substitution
DBS0252738	synonym	I104G
DBS0252740	mutagenesis method	Random Insertion
DBS0252740	mutant type	exogenous substitution
DBS0252740	synonym	I104D
DBS0252741	mutagenesis method	Random Insertion
DBS0252741	mutant type	exogenous substitution
DBS0252741	synonym	I104F
DBS0252745	mutagenesis method	Random Insertion
DBS0252745	mutant type	exogenous substitution
DBS0252745	synonym	I104Q
DBS0252746	mutagenesis method	Random Insertion
DBS0252746	mutant type	exogenous substitution
DBS0252746	synonym	I104N
DBS0252822	mutagenesis method	Extrachromosomal
DBS0252822	mutant type	exogenous insertion
DBS0252822	synonym	dstA-/GFP:dstA(237-707):ORF+/[act15]:hssB
DBS0252823	mutagenesis method	Extrachromosomal
DBS0252823	mutant type	exogenous insertion
DBS0252823	synonym	dstA-/GFP:dstA(237-707):ORF+/[act15]:hssB
DBS0252824	mutagenesis method	Extrachromosomal
DBS0252824	mutant type	exogenous insertion
DBS0252824	synonym	dstA-/GFP:dstA(237-707):ORF+/[act15]:2C
DBS0238687	mutagenesis method	Homologous Recombination
DBS0238687	mutant type	endogenous deletion with insertion
DBS0238687	synonym	GrpA-Flag
DBS0238797	synonym	827
DBS0238798	synonym	Landolt #2382
DBS0238798	synonym	834
DBS0238799	synonym	NBIAP
DBS0238799	synonym	835
DBS0238801	synonym	Landolt #2384
DBS0238801	synonym	837
DBS0238802	synonym	MFSA
DBS0238802	synonym	Landolt #2381
DBS0238802	synonym	838
DBS0238803	synonym	845
DBS0238803	synonym	Moreno 7
DBS0238806	synonym	842
DBS0252651	mutagenesis method	Homologous Recombination
DBS0252651	mutant type	endogenous deletion
DBS0252651	synonym	PI3K1/2- double mutant
DBS0252651	synonym	pikA1-/pikB2-
DBS0252654	mutagenesis method	Homologous Recombination
DBS0252654	mutant type	endogenous insertion
DBS0252654	synonym	PI3K1-5-, PTEN- sextuple mutant
DBS0252654	synonym	PI3K1-5-/PTEN- sextuple mutant
DBS0252654	synonym	pikA2-/pikB2-/pikC2-/pikF2-/pikG2-/pteN1-
DBS0252655	mutagenesis method	Homologous Recombination
DBS0252655	mutant type	endogenous deletion
DBS0252655	synonym	pten-
DBS0252699	mutagenesis method	Homologous Recombination
DBS0252699	mutant type	endogenous deletion
DBS0252700	mutagenesis method	Extrachromosomal
DBS0252700	mutant type	exogenous mutation
DBS0252700	synonym	icmA-icmArescue
DBS0252713	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252713	mutant type	exogenous mutation
DBS0252713	synonym	DDB0169123
DBS0252713	synonym	LAS26
DBS0252714	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252714	mutant type	endogenous insertion
DBS0252714	synonym	DDB0202322
DBS0252714	synonym	DDB0202324
DBS0252719	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252719	mutant type	exogenous mutation
DBS0252719	synonym	LAS105
DBS0252719	synonym	DDB0233318
DBS0252720	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0252720	mutant type	endogenous insertion
DBS0252720	synonym	DDB0190091
DBS0252720	synonym	DDB_G0268864
DBS0252720	synonym	DDB0190092
DBS0252720	synonym	DDB_G0268866
DBS0252872	mutagenesis method	Haploid Segregant
DBS0252873	mutagenesis method	N-Methyl-N-Nitro-N-Nitrosoguanidine
DBS0252873	synonym	gammaS18
DBS0252873	synonym	gammaS-18
DBS0252873	synonym	&gamma;S-18
DBS0252877	mutagenesis method	Homologous Recombination
DBS0252877	mutant type	endogenous deletion
DBS0252877	synonym	dhkB-/K
DBS0252878	mutagenesis method	Homologous Recombination
DBS0252878	mutant type	endogenous insertion
DBS0252878	synonym	iptA-
DBS0264065	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264065	mutant type	endogenous insertion
DBS0264066	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264066	mutant type	endogenous insertion
DBS0264067	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264067	mutant type	endogenous insertion
DBS0264068	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264068	mutant type	endogenous insertion
DBS0238681	mutagenesis method	Homologous Recombination
DBS0238681	mutant type	endogenous insertion
DBS0238681	synonym	pldA-
DBS0238684	mutagenesis method	Homologous Recombination
DBS0238684	mutant type	endogenous insertion
DBS0238684	synonym	pldA-/pldC-
DBS0238684	synonym	pLDAC-
DBS0264069	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264069	mutant type	endogenous insertion
DBS0264070	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264070	mutant type	endogenous insertion
DBS0264071	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264071	mutant type	endogenous insertion
DBS0264072	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264072	mutant type	endogenous insertion
DBS0264073	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264073	mutant type	endogenous insertion
DBS0264074	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264074	mutant type	endogenous insertion
DBS0264075	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264075	mutant type	endogenous insertion
DBS0264076	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264076	mutant type	endogenous insertion
DBS0264077	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264077	mutant type	endogenous insertion
DBS0264078	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264078	mutant type	endogenous insertion
DBS0264079	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264079	mutant type	endogenous insertion
DBS0264080	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264080	mutant type	endogenous insertion
DBS0264081	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264081	mutant type	endogenous insertion
DBS0264082	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264082	mutant type	endogenous insertion
DBS0264083	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264083	mutant type	endogenous insertion
DBS0264084	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264084	mutant type	endogenous insertion
DBS0264085	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264085	mutant type	endogenous insertion
DBS0264086	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264086	mutant type	endogenous insertion
DBS0264087	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264087	mutant type	endogenous insertion
DBS0264088	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264088	mutant type	endogenous insertion
DBS0264089	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264089	mutant type	endogenous insertion
DBS0264090	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264090	mutant type	endogenous insertion
DBS0264091	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264091	mutant type	endogenous insertion
DBS0264092	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264092	mutant type	endogenous insertion
DBS0264093	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264093	mutant type	endogenous insertion
DBS0264094	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264094	mutant type	endogenous insertion
DBS0264095	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264095	mutant type	endogenous insertion
DBS0264096	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264096	mutant type	endogenous insertion
DBS0264097	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264097	mutant type	endogenous insertion
DBS0264098	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264098	mutant type	endogenous insertion
DBS0264099	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264099	mutant type	endogenous insertion
DBS0264100	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264100	mutant type	endogenous insertion
DBS0264101	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264101	mutant type	endogenous insertion
DBS0264297	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264297	mutant type	endogenous insertion
DBS0264298	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264298	mutant type	endogenous insertion
DBS0264299	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264299	mutant type	endogenous insertion
DBS0264300	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264300	mutant type	endogenous insertion
DBS0264301	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264301	mutant type	endogenous insertion
DBS0264302	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264302	mutant type	endogenous insertion
DBS0264303	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264303	mutant type	endogenous insertion
DBS0264304	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264304	mutant type	endogenous insertion
DBS0264305	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264305	mutant type	endogenous insertion
DBS0264306	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264306	mutant type	endogenous insertion
DBS0264307	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264307	mutant type	endogenous insertion
DBS0264308	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264308	mutant type	endogenous insertion
DBS0264309	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264309	mutant type	endogenous insertion
DBS0264310	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264310	mutant type	endogenous insertion
DBS0264311	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264311	mutant type	endogenous insertion
DBS0264312	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264312	mutant type	endogenous insertion
DBS0264313	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264313	mutant type	endogenous insertion
DBS0264314	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264314	mutant type	endogenous insertion
DBS0264315	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264315	mutant type	endogenous insertion
DBS0264316	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264316	mutant type	endogenous insertion
DBS0264317	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264317	mutant type	endogenous insertion
DBS0264318	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264318	mutant type	endogenous insertion
DBS0264319	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264319	mutant type	endogenous insertion
DBS0264320	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264320	mutant type	endogenous insertion
DBS0264321	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264321	mutant type	endogenous insertion
DBS0264322	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264322	mutant type	endogenous insertion
DBS0264323	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264323	mutant type	endogenous insertion
DBS0264324	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264324	mutant type	endogenous insertion
DBS0264325	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264325	mutant type	endogenous insertion
DBS0264326	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264326	mutant type	endogenous insertion
DBS0264327	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264327	mutant type	endogenous insertion
DBS0264328	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264328	mutant type	endogenous insertion
DBS0264329	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264329	mutant type	endogenous insertion
DBS0264330	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264330	mutant type	endogenous insertion
DBS0264331	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264331	mutant type	endogenous insertion
DBS0264332	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264332	mutant type	endogenous insertion
DBS0264333	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264333	mutant type	endogenous insertion
DBS0264334	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264334	mutant type	endogenous insertion
DBS0264335	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264335	mutant type	endogenous insertion
DBS0264336	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264336	mutant type	endogenous insertion
DBS0264337	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264337	mutant type	endogenous insertion
DBS0264338	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264338	mutant type	endogenous insertion
DBS0264339	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264339	mutant type	endogenous insertion
DBS0264340	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264340	mutant type	endogenous insertion
DBS0264341	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264341	mutant type	endogenous insertion
DBS0264342	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264342	mutant type	endogenous insertion
DBS0264343	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264343	mutant type	endogenous insertion
DBS0264344	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264344	mutant type	endogenous insertion
DBS0264345	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264345	mutant type	endogenous insertion
DBS0264346	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264346	mutant type	endogenous insertion
DBS0264347	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264347	mutant type	endogenous insertion
DBS0264348	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264348	mutant type	endogenous insertion
DBS0264349	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264349	mutant type	endogenous insertion
DBS0264350	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264350	mutant type	endogenous insertion
DBS0264351	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264351	mutant type	endogenous insertion
DBS0264352	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264352	mutant type	endogenous insertion
DBS0264353	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264353	mutant type	endogenous insertion
DBS0264354	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264354	mutant type	endogenous insertion
DBS0264355	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264355	mutant type	endogenous insertion
DBS0264356	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264356	mutant type	endogenous insertion
DBS0264357	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264357	mutant type	endogenous insertion
DBS0264358	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264358	mutant type	endogenous insertion
DBS0264359	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264359	mutant type	endogenous insertion
DBS0264360	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264360	mutant type	endogenous insertion
DBS0264361	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264361	mutant type	endogenous insertion
DBS0264362	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264362	mutant type	endogenous insertion
DBS0264363	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264363	mutant type	endogenous insertion
DBS0264364	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264364	mutant type	endogenous insertion
DBS0264365	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264365	mutant type	endogenous insertion
DBS0264366	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264366	mutant type	endogenous insertion
DBS0264367	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264367	mutant type	endogenous insertion
DBS0264368	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264368	mutant type	endogenous insertion
DBS0264369	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264369	mutant type	endogenous insertion
DBS0264370	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264370	mutant type	endogenous insertion
DBS0264371	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264371	mutant type	endogenous insertion
DBS0264372	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264372	mutant type	endogenous insertion
DBS0264373	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264373	mutant type	endogenous insertion
DBS0264374	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264374	mutant type	endogenous insertion
DBS0264102	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264102	mutant type	endogenous insertion
DBS0264103	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264103	mutant type	endogenous insertion
DBS0264104	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264104	mutant type	endogenous insertion
DBS0264105	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264105	mutant type	endogenous insertion
DBS0264106	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264106	mutant type	endogenous insertion
DBS0264107	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264107	mutant type	endogenous insertion
DBS0264108	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264108	mutant type	endogenous insertion
DBS0264109	mutagenesis method	Restriction Enzyme-Mediated Integration
DBS0264109	mutant type	endogenous insertion
DBS0264110	mutagenesis method	Restriction Enzyme-Mediated Integration
